timestamp,electricity_demand,temperature_2m,hour,day,month,day_of_week
2023-08-07 12:00:00+00:00,19180,18.5585,12,7,8,0
2023-08-07 13:00:00+00:00,20195,18.008501,13,7,8,0
2023-08-07 14:00:00+00:00,20835,18.8085,14,7,8,0
2023-08-07 15:00:00+00:00,21378,19.2085,15,7,8,0
2023-08-07 16:00:00+00:00,21687,18.9085,16,7,8,0
2023-08-07 17:00:00+00:00,22070,17.9585,17,7,8,0
2023-08-07 18:00:00+00:00,22947,16.6585,18,7,8,0
2023-08-07 19:00:00+00:00,23280,15.8085,19,7,8,0
2023-08-07 20:00:00+00:00,23377,15.2585,20,7,8,0
2023-08-07 21:00:00+00:00,23469,14.5085,21,7,8,0
2023-08-07 22:00:00+00:00,23651,14.1085005,22,7,8,0
2023-08-07 23:00:00+00:00,23478,13.6085005,23,7,8,0
2023-08-08 00:00:00+00:00,23089,13.3085,0,8,8,1
2023-08-08 01:00:00+00:00,22845,12.8585005,1,8,8,1
2023-08-08 02:00:00+00:00,21889,12.5085,2,8,8,1
2023-08-08 03:00:00+00:00,20467,12.3585005,3,8,8,1
2023-08-08 04:00:00+00:00,19063,12.4585,4,8,8,1
2023-08-08 05:00:00+00:00,17938,13.3085,5,8,8,1
2023-08-08 06:00:00+00:00,17200,14.3085,6,8,8,1
2023-08-08 07:00:00+00:00,16626,15.158501,7,8,8,1
2023-08-08 08:00:00+00:00,16335,16.3585,8,8,8,1
2023-08-08 09:00:00+00:00,16393,17.8585,9,8,8,1
2023-08-08 10:00:00+00:00,16981,18.8085,10,8,8,1
2023-08-08 11:00:00+00:00,18061,19.4085,11,8,8,1
2023-08-08 12:00:00+00:00,19163,16.2085,12,8,8,1
2023-08-08 13:00:00+00:00,19977,19.2085,13,8,8,1
2023-08-08 14:00:00+00:00,20568,19.8085,14,8,8,1
2023-08-08 15:00:00+00:00,20881,19.6085,15,8,8,1
2023-08-08 16:00:00+00:00,21274,18.008501,16,8,8,1
2023-08-08 17:00:00+00:00,21563,16.2085,17,8,8,1
2023-08-08 18:00:00+00:00,21631,16.3085,18,8,8,1
2023-08-08 19:00:00+00:00,21854,15.7585,19,8,8,1
2023-08-08 20:00:00+00:00,21917,12.8085,20,8,8,1
2023-08-08 21:00:00+00:00,22130,13.158501,21,8,8,1
2023-08-08 22:00:00+00:00,22010,12.7585,22,8,8,1
2023-08-08 23:00:00+00:00,21740,13.0085,23,8,8,1
2023-08-09 00:00:00+00:00,21202,13.158501,0,9,8,2
2023-08-09 01:00:00+00:00,20754,12.3085,1,9,8,2
2023-08-09 02:00:00+00:00,20043,12.7085,2,9,8,2
2023-08-09 03:00:00+00:00,18883,12.7585,3,9,8,2
2023-08-09 04:00:00+00:00,17711,12.7085,4,9,8,2
2023-08-09 05:00:00+00:00,16715,13.3085,5,9,8,2
2023-08-09 06:00:00+00:00,16006,14.4585,6,9,8,2
2023-08-09 07:00:00+00:00,15501,15.2585,7,9,8,2
2023-08-09 08:00:00+00:00,15200,16.1085,8,9,8,2
2023-08-09 09:00:00+00:00,15204,16.9585,9,9,8,2
2023-08-09 10:00:00+00:00,15699,18.3585,10,9,8,2
2023-08-09 11:00:00+00:00,16605,18.8085,11,9,8,2
2023-08-09 12:00:00+00:00,17679,18.2085,12,9,8,2
2023-08-09 13:00:00+00:00,18380,19.5585,13,9,8,2
2023-08-09 14:00:00+00:00,18873,19.8085,14,9,8,2
2023-08-09 15:00:00+00:00,19377,19.9585,15,9,8,2
2023-08-09 16:00:00+00:00,20009,17.508501,16,9,8,2
2023-08-09 17:00:00+00:00,20692,17.508501,17,9,8,2
2023-08-09 18:00:00+00:00,21453,16.9085,18,9,8,2
2023-08-09 19:00:00+00:00,22126,15.0085,19,9,8,2
2023-08-09 20:00:00+00:00,22811,13.5585,20,9,8,2
2023-08-09 21:00:00+00:00,23488,13.1085005,21,9,8,2
2023-08-09 22:00:00+00:00,24001,12.7585,22,9,8,2
2023-08-09 23:00:00+00:00,23752,12.408501,23,9,8,2
2023-08-10 00:00:00+00:00,23159,12.4585,0,10,8,3
2023-08-10 01:00:00+00:00,22516,11.8585005,1,10,8,3
2023-08-10 02:00:00+00:00,21602,11.9585,2,10,8,3
2023-08-10 03:00:00+00:00,20179,12.2085,3,10,8,3
2023-08-10 04:00:00+00:00,18720,11.658501,4,10,8,3
2023-08-10 05:00:00+00:00,17500,13.0585,5,10,8,3
2023-08-10 06:00:00+00:00,16618,14.4585,6,10,8,3
2023-08-10 07:00:00+00:00,16021,15.7085,7,10,8,3
2023-08-10 08:00:00+00:00,15664,16.9585,8,10,8,3
2023-08-10 09:00:00+00:00,15682,17.8085,9,10,8,3
2023-08-10 10:00:00+00:00,16204,17.9585,10,10,8,3
2023-08-10 11:00:00+00:00,17157,19.0585,11,10,8,3
2023-08-10 12:00:00+00:00,18265,19.6585,12,10,8,3
2023-08-10 13:00:00+00:00,19219,20.0585,13,10,8,3
2023-08-10 14:00:00+00:00,19867,20.3085,14,10,8,3
2023-08-10 15:00:00+00:00,20634,19.9585,15,10,8,3
2023-08-10 16:00:00+00:00,21399,19.8585,16,10,8,3
2023-08-10 17:00:00+00:00,21980,19.508501,17,10,8,3
2023-08-10 18:00:00+00:00,22125,17.5585,18,10,8,3
2023-08-10 19:00:00+00:00,22200,17.2085,19,10,8,3
2023-08-10 20:00:00+00:00,21953,13.908501,20,10,8,3
2023-08-10 21:00:00+00:00,21755,13.5585,21,10,8,3
2023-08-10 22:00:00+00:00,21577,12.8585005,22,10,8,3
2023-08-10 23:00:00+00:00,21197,12.158501,23,10,8,3
2023-08-11 00:00:00+00:00,20842,12.3085,0,11,8,4
2023-08-11 01:00:00+00:00,20544,11.3085,1,11,8,4
2023-08-11 02:00:00+00:00,19938,10.5585,2,11,8,4
2023-08-11 03:00:00+00:00,18928,11.0085,3,11,8,4
2023-08-11 04:00:00+00:00,17707,12.2085,4,11,8,4
2023-08-11 05:00:00+00:00,16781,13.4585,5,11,8,4
2023-08-11 06:00:00+00:00,16022,14.8585005,6,11,8,4
2023-08-11 07:00:00+00:00,15476,16.4585,7,11,8,4
2023-08-11 08:00:00+00:00,15145,19.3085,8,11,8,4
2023-08-11 09:00:00+00:00,15129,21.2085,9,11,8,4
2023-08-11 10:00:00+00:00,15602,22.7085,10,11,8,4
2023-08-11 11:00:00+00:00,16426,23.0585,11,11,8,4
2023-08-11 12:00:00+00:00,17433,23.008501,12,11,8,4
2023-08-11 13:00:00+00:00,18143,24.6085,13,11,8,4
2023-08-11 14:00:00+00:00,18666,24.758501,14,11,8,4
2023-08-11 15:00:00+00:00,19121,24.508501,15,11,8,4
2023-08-11 16:00:00+00:00,19735,24.258501,16,11,8,4
2023-08-11 17:00:00+00:00,20295,23.9585,17,11,8,4
2023-08-11 18:00:00+00:00,20904,21.8085,18,11,8,4
2023-08-11 19:00:00+00:00,21328,19.758501,19,11,8,4
2023-08-11 20:00:00+00:00,21721,18.9085,20,11,8,4
2023-08-11 21:00:00+00:00,22240,18.3585,21,11,8,4
2023-08-11 22:00:00+00:00,22769,18.2085,22,11,8,4
2023-08-11 23:00:00+00:00,22673,17.8585,23,11,8,4
2023-08-12 00:00:00+00:00,22051,17.8585,0,12,8,5
2023-08-12 01:00:00+00:00,21351,17.0585,1,12,8,5
2023-08-12 02:00:00+00:00,20500,16.8085,2,12,8,5
2023-08-12 03:00:00+00:00,19316,16.9085,3,12,8,5
2023-08-12 04:00:00+00:00,18117,17.008501,4,12,8,5
2023-08-12 05:00:00+00:00,17056,17.9085,5,12,8,5
2023-08-12 06:00:00+00:00,16175,19.4585,6,12,8,5
2023-08-12 07:00:00+00:00,15529,21.1085,7,12,8,5
2023-08-12 08:00:00+00:00,15077,22.4585,8,12,8,5
2023-08-12 09:00:00+00:00,14845,22.9585,9,12,8,5
2023-08-12 10:00:00+00:00,14849,23.7085,10,12,8,5
2023-08-12 11:00:00+00:00,15026,23.9085,11,12,8,5
2023-08-12 12:00:00+00:00,15607,24.3585,12,12,8,5
2023-08-12 13:00:00+00:00,16406,24.5585,13,12,8,5
2023-08-12 14:00:00+00:00,17189,25.258501,14,12,8,5
2023-08-12 15:00:00+00:00,18150,26.6085,15,12,8,5
2023-08-12 16:00:00+00:00,18963,26.9585,16,12,8,5
2023-08-12 17:00:00+00:00,19421,26.2085,17,12,8,5
2023-08-12 18:00:00+00:00,19873,21.6585,18,12,8,5
2023-08-12 19:00:00+00:00,20782,21.2085,19,12,8,5
2023-08-12 20:00:00+00:00,21279,20.7085,20,12,8,5
2023-08-12 21:00:00+00:00,21640,20.008501,21,12,8,5
2023-08-12 22:00:00+00:00,22178,20.0585,22,12,8,5
2023-08-12 23:00:00+00:00,22174,19.758501,23,12,8,5
2023-08-13 00:00:00+00:00,21732,19.4585,0,13,8,6
2023-08-13 01:00:00+00:00,21434,18.9085,1,13,8,6
2023-08-13 02:00:00+00:00,20756,18.4085,2,13,8,6
2023-08-13 03:00:00+00:00,19854,17.8585,3,13,8,6
2023-08-13 04:00:00+00:00,18791,16.758501,4,13,8,6
2023-08-13 05:00:00+00:00,17830,17.0585,5,13,8,6
2023-08-13 06:00:00+00:00,16996,18.2085,6,13,8,6
2023-08-13 07:00:00+00:00,16346,19.5585,7,13,8,6
2023-08-13 08:00:00+00:00,15762,21.1585,8,13,8,6
2023-08-13 09:00:00+00:00,15538,22.2085,9,13,8,6
2023-08-13 10:00:00+00:00,15536,23.258501,10,13,8,6
2023-08-13 11:00:00+00:00,15637,24.1585,11,13,8,6
2023-08-13 12:00:00+00:00,16025,25.1585,12,13,8,6
2023-08-13 13:00:00+00:00,16818,25.5585,13,13,8,6
2023-08-13 14:00:00+00:00,17646,25.8085,14,13,8,6
2023-08-13 15:00:00+00:00,18613,25.4085,15,13,8,6
2023-08-13 16:00:00+00:00,19476,24.8085,16,13,8,6
2023-08-13 17:00:00+00:00,20230,23.7085,17,13,8,6
2023-08-13 18:00:00+00:00,20796,21.8085,18,13,8,6
2023-08-13 19:00:00+00:00,21200,21.0585,19,13,8,6
2023-08-13 20:00:00+00:00,21670,20.8585,20,13,8,6
2023-08-13 21:00:00+00:00,22317,19.758501,21,13,8,6
2023-08-13 22:00:00+00:00,22920,19.258501,22,13,8,6
2023-08-13 23:00:00+00:00,23180,19.758501,23,13,8,6
2023-08-14 00:00:00+00:00,22719,18.3585,0,14,8,0
2023-08-14 01:00:00+00:00,22273,18.2085,1,14,8,0
2023-08-14 02:00:00+00:00,21509,18.3585,2,14,8,0
2023-08-14 03:00:00+00:00,20284,16.9085,3,14,8,0
2023-08-14 04:00:00+00:00,18966,16.3585,4,14,8,0
2023-08-14 05:00:00+00:00,17832,17.4085,5,14,8,0
2023-08-14 06:00:00+00:00,16993,19.0585,6,14,8,0
2023-08-14 07:00:00+00:00,16413,20.9585,7,14,8,0
2023-08-14 08:00:00+00:00,16041,22.7085,8,14,8,0
2023-08-14 09:00:00+00:00,16020,24.0585,9,14,8,0
2023-08-14 10:00:00+00:00,16513,25.4585,10,14,8,0
2023-08-14 11:00:00+00:00,17419,26.3585,11,14,8,0
2023-08-14 12:00:00+00:00,18433,28.3585,12,14,8,0
2023-08-14 13:00:00+00:00,19247,28.8585,13,14,8,0
2023-08-14 14:00:00+00:00,19808,29.258501,14,14,8,0
2023-08-14 15:00:00+00:00,20380,29.3085,15,14,8,0
2023-08-14 16:00:00+00:00,21014,27.5585,16,14,8,0
2023-08-14 17:00:00+00:00,21408,27.4085,17,14,8,0
2023-08-14 18:00:00+00:00,21952,24.9585,18,14,8,0
2023-08-14 19:00:00+00:00,22813,22.8085,19,14,8,0
2023-08-14 20:00:00+00:00,23638,21.9585,20,14,8,0
2023-08-14 21:00:00+00:00,24394,21.3085,21,14,8,0
2023-08-14 22:00:00+00:00,24670,20.258501,22,14,8,0
2023-08-14 23:00:00+00:00,24092,20.1585,23,14,8,0
2023-08-15 00:00:00+00:00,23375,21.258501,0,15,8,1
2023-08-15 01:00:00+00:00,22926,20.8585,1,15,8,1
2023-08-15 02:00:00+00:00,22056,20.3585,2,15,8,1
2023-08-15 03:00:00+00:00,20828,19.508501,3,15,8,1
2023-08-15 04:00:00+00:00,19522,19.2085,4,15,8,1
2023-08-15 05:00:00+00:00,18496,19.9085,5,15,8,1
2023-08-15 06:00:00+00:00,17697,21.1585,6,15,8,1
2023-08-15 07:00:00+00:00,17041,22.8085,7,15,8,1
2023-08-15 08:00:00+00:00,16680,24.8585,8,15,8,1
2023-08-15 09:00:00+00:00,16613,26.5585,9,15,8,1
2023-08-15 10:00:00+00:00,17067,28.4085,10,15,8,1
2023-08-15 11:00:00+00:00,18114,29.7085,11,15,8,1
2023-08-15 12:00:00+00:00,19121,29.258501,12,15,8,1
2023-08-15 13:00:00+00:00,19986,29.4585,13,15,8,1
2023-08-15 14:00:00+00:00,20596,29.4585,14,15,8,1
2023-08-15 15:00:00+00:00,21016,29.6085,15,15,8,1
2023-08-15 16:00:00+00:00,21312,28.6085,16,15,8,1
2023-08-15 17:00:00+00:00,21645,27.3585,17,15,8,1
2023-08-15 18:00:00+00:00,21811,25.1085,18,15,8,1
2023-08-15 19:00:00+00:00,21925,24.1085,19,15,8,1
2023-08-15 20:00:00+00:00,22282,23.9585,20,15,8,1
2023-08-15 21:00:00+00:00,22652,21.008501,21,15,8,1
2023-08-15 22:00:00+00:00,22759,20.508501,22,15,8,1
2023-08-15 23:00:00+00:00,22384,20.6585,23,15,8,1
2023-08-16 00:00:00+00:00,21835,20.1585,0,16,8,2
2023-08-16 01:00:00+00:00,21546,20.0585,1,16,8,2
2023-08-16 02:00:00+00:00,20883,19.258501,2,16,8,2
2023-08-16 03:00:00+00:00,19688,19.4085,3,16,8,2
2023-08-16 04:00:00+00:00,18495,18.8085,4,16,8,2
2023-08-16 05:00:00+00:00,17497,19.3585,5,16,8,2
2023-08-16 06:00:00+00:00,16731,20.5585,6,16,8,2
2023-08-16 07:00:00+00:00,16219,21.8585,7,16,8,2
2023-08-16 08:00:00+00:00,15914,22.9085,8,16,8,2
2023-08-16 09:00:00+00:00,15916,24.1585,9,16,8,2
2023-08-16 10:00:00+00:00,16473,25.008501,10,16,8,2
2023-08-16 11:00:00+00:00,17504,25.758501,11,16,8,2
2023-08-16 12:00:00+00:00,18541,26.258501,12,16,8,2
2023-08-16 13:00:00+00:00,19344,26.6585,13,16,8,2
2023-08-16 14:00:00+00:00,19868,26.8585,14,16,8,2
2023-08-16 15:00:00+00:00,20342,26.6085,15,16,8,2
2023-08-16 16:00:00+00:00,20791,26.1085,16,16,8,2
2023-08-16 17:00:00+00:00,21258,25.1085,17,16,8,2
2023-08-16 18:00:00+00:00,21847,23.8585,18,16,8,2
2023-08-16 19:00:00+00:00,22307,22.1585,19,16,8,2
2023-08-16 20:00:00+00:00,22781,21.4585,20,16,8,2
2023-08-16 21:00:00+00:00,23362,20.4085,21,16,8,2
2023-08-16 22:00:00+00:00,23659,19.758501,22,16,8,2
2023-08-16 23:00:00+00:00,23506,19.2085,23,16,8,2
2023-08-17 00:00:00+00:00,22938,19.258501,0,17,8,3
2023-08-17 01:00:00+00:00,22437,18.8085,1,17,8,3
2023-08-17 02:00:00+00:00,21528,18.758501,2,17,8,3
2023-08-17 03:00:00+00:00,20248,18.1585,3,17,8,3
2023-08-17 04:00:00+00:00,18866,17.6585,4,17,8,3
2023-08-17 05:00:00+00:00,17782,17.758501,5,17,8,3
2023-08-17 06:00:00+00:00,16985,18.6585,6,17,8,3
2023-08-17 07:00:00+00:00,16437,19.5585,7,17,8,3
2023-08-17 08:00:00+00:00,16139,21.1585,8,17,8,3
2023-08-17 09:00:00+00:00,16151,22.758501,9,17,8,3
2023-08-17 10:00:00+00:00,16669,23.758501,10,17,8,3
2023-08-17 11:00:00+00:00,17664,24.7085,11,17,8,3
2023-08-17 12:00:00+00:00,18709,23.258501,12,17,8,3
2023-08-17 13:00:00+00:00,19568,24.3585,13,17,8,3
2023-08-17 14:00:00+00:00,20194,24.258501,14,17,8,3
2023-08-17 15:00:00+00:00,20824,25.4085,15,17,8,3
2023-08-17 16:00:00+00:00,21305,25.508501,16,17,8,3
2023-08-17 17:00:00+00:00,21725,24.6585,17,17,8,3
2023-08-17 18:00:00+00:00,22242,22.4585,18,17,8,3
2023-08-17 19:00:00+00:00,22457,21.5585,19,17,8,3
2023-08-17 20:00:00+00:00,22533,20.9585,20,17,8,3
2023-08-17 21:00:00+00:00,22688,20.2085,21,17,8,3
2023-08-17 22:00:00+00:00,22717,19.8585,22,17,8,3
2023-08-17 23:00:00+00:00,22481,19.5585,23,17,8,3
2023-08-18 00:00:00+00:00,22131,19.4085,0,18,8,4
2023-08-18 01:00:00+00:00,21830,19.3585,1,18,8,4
2023-08-18 02:00:00+00:00,21121,19.008501,2,18,8,4
2023-08-18 03:00:00+00:00,20053,18.8585,3,18,8,4
2023-08-18 04:00:00+00:00,18864,18.4085,4,18,8,4
2023-08-18 05:00:00+00:00,17942,19.258501,5,18,8,4
2023-08-18 06:00:00+00:00,17236,20.4585,6,18,8,4
2023-08-18 07:00:00+00:00,16730,21.9085,7,18,8,4
2023-08-18 08:00:00+00:00,16455,23.6585,8,18,8,4
2023-08-18 09:00:00+00:00,16531,25.258501,9,18,8,4
2023-08-18 10:00:00+00:00,16881,26.6585,10,18,8,4
2023-08-18 11:00:00+00:00,17749,27.6585,11,18,8,4
2023-08-18 12:00:00+00:00,18279,29.008501,12,18,8,4
2023-08-18 13:00:00+00:00,18742,29.0585,13,18,8,4
2023-08-18 14:00:00+00:00,19036,29.3585,14,18,8,4
2023-08-18 15:00:00+00:00,19466,27.6585,15,18,8,4
2023-08-18 16:00:00+00:00,19753,27.0585,16,18,8,4
2023-08-18 17:00:00+00:00,20123,26.4085,17,18,8,4
2023-08-18 18:00:00+00:00,20464,24.008501,18,18,8,4
2023-08-18 19:00:00+00:00,20749,21.8585,19,18,8,4
2023-08-18 20:00:00+00:00,20914,20.9585,20,18,8,4
2023-08-18 21:00:00+00:00,21095,20.258501,21,18,8,4
2023-08-18 22:00:00+00:00,21113,19.7085,22,18,8,4
2023-08-18 23:00:00+00:00,20611,19.5585,23,18,8,4
2023-08-19 00:00:00+00:00,19840,20.6085,0,19,8,5
2023-08-19 01:00:00+00:00,19350,19.7085,1,19,8,5
2023-08-19 02:00:00+00:00,18571,19.3085,2,19,8,5
2023-08-19 03:00:00+00:00,17555,19.008501,3,19,8,5
2023-08-19 04:00:00+00:00,16477,18.8085,4,19,8,5
2023-08-19 05:00:00+00:00,15546,19.6085,5,19,8,5
2023-08-19 06:00:00+00:00,14816,21.008501,6,19,8,5
2023-08-19 07:00:00+00:00,14265,22.9085,7,19,8,5
2023-08-19 08:00:00+00:00,13920,25.3085,8,19,8,5
2023-08-19 09:00:00+00:00,13756,27.3085,9,19,8,5
2023-08-19 10:00:00+00:00,13840,28.8085,10,19,8,5
2023-08-19 11:00:00+00:00,14017,29.8085,11,19,8,5
2023-08-19 12:00:00+00:00,14395,30.4085,12,19,8,5
2023-08-19 13:00:00+00:00,14767,30.7085,13,19,8,5
2023-08-19 14:00:00+00:00,15086,30.8585,14,19,8,5
2023-08-19 15:00:00+00:00,15426,30.9585,15,19,8,5
2023-08-19 16:00:00+00:00,15745,30.6585,16,19,8,5
2023-08-19 17:00:00+00:00,15964,29.6585,17,19,8,5
2023-08-19 18:00:00+00:00,16147,27.2085,18,19,8,5
2023-08-19 19:00:00+00:00,16504,25.5585,19,19,8,5
2023-08-19 20:00:00+00:00,16878,23.8585,20,19,8,5
2023-08-19 21:00:00+00:00,17465,23.4085,21,19,8,5
2023-08-19 22:00:00+00:00,18131,23.1085,22,19,8,5
2023-08-19 23:00:00+00:00,18528,22.0585,23,19,8,5
2023-08-20 00:00:00+00:00,18378,22.508501,0,20,8,6
2023-08-20 01:00:00+00:00,18239,22.5585,1,20,8,6
2023-08-20 02:00:00+00:00,17682,21.7085,2,20,8,6
2023-08-20 03:00:00+00:00,16881,21.4085,3,20,8,6
2023-08-20 04:00:00+00:00,15969,21.258501,4,20,8,6
2023-08-20 05:00:00+00:00,15137,21.4585,5,20,8,6
2023-08-20 06:00:00+00:00,14495,22.4085,6,20,8,6
2023-08-20 07:00:00+00:00,14032,23.3585,7,20,8,6
2023-08-20 08:00:00+00:00,13692,24.3085,8,20,8,6
2023-08-20 09:00:00+00:00,13504,25.1585,9,20,8,6
2023-08-20 10:00:00+00:00,13527,27.008501,10,20,8,6
2023-08-20 11:00:00+00:00,13617,27.9585,11,20,8,6
2023-08-20 12:00:00+00:00,13966,28.1585,12,20,8,6
2023-08-20 13:00:00+00:00,14493,28.7085,13,20,8,6
2023-08-20 14:00:00+00:00,15058,28.9085,14,20,8,6
2023-08-20 15:00:00+00:00,15676,28.508501,15,20,8,6
2023-08-20 16:00:00+00:00,16329,27.9085,16,20,8,6
2023-08-20 17:00:00+00:00,17085,26.7085,17,20,8,6
2023-08-20 18:00:00+00:00,17948,24.8585,18,20,8,6
2023-08-20 19:00:00+00:00,18718,22.9585,19,20,8,6
2023-08-20 20:00:00+00:00,19438,21.8085,20,20,8,6
2023-08-20 21:00:00+00:00,20295,20.9085,21,20,8,6
2023-08-20 22:00:00+00:00,21144,20.0585,22,20,8,6
2023-08-20 23:00:00+00:00,21365,19.3585,23,20,8,6
2023-08-21 00:00:00+00:00,21151,19.6085,0,21,8,0
2023-08-21 01:00:00+00:00,21079,19.258501,1,21,8,0
2023-08-21 02:00:00+00:00,20427,19.3585,2,21,8,0
2023-08-21 03:00:00+00:00,19416,20.0585,3,21,8,0
2023-08-21 04:00:00+00:00,18272,19.4085,4,21,8,0
2023-08-21 05:00:00+00:00,17339,19.4585,5,21,8,0
2023-08-21 06:00:00+00:00,16637,20.9585,6,21,8,0
2023-08-21 07:00:00+00:00,16127,22.5585,7,21,8,0
2023-08-21 08:00:00+00:00,15852,24.3585,8,21,8,0
2023-08-21 09:00:00+00:00,15899,25.758501,9,21,8,0
2023-08-21 10:00:00+00:00,16499,26.3585,10,21,8,0
2023-08-21 11:00:00+00:00,17486,26.2085,11,21,8,0
2023-08-21 12:00:00+00:00,18570,26.758501,12,21,8,0
2023-08-21 13:00:00+00:00,19630,26.8585,13,21,8,0
2023-08-21 14:00:00+00:00,20400,26.8585,14,21,8,0
2023-08-21 15:00:00+00:00,21082,26.8085,15,21,8,0
2023-08-21 16:00:00+00:00,21768,26.4585,16,21,8,0
2023-08-21 17:00:00+00:00,22573,25.4085,17,21,8,0
2023-08-21 18:00:00+00:00,23297,23.4585,18,21,8,0
2023-08-21 19:00:00+00:00,23808,21.8585,19,21,8,0
2023-08-21 20:00:00+00:00,24234,20.6585,20,21,8,0
2023-08-21 21:00:00+00:00,24643,19.6585,21,21,8,0
2023-08-21 22:00:00+00:00,24912,18.9585,22,21,8,0
2023-08-21 23:00:00+00:00,24662,18.3085,23,21,8,0
2023-08-22 00:00:00+00:00,23994,18.258501,0,22,8,1
2023-08-22 01:00:00+00:00,23471,17.9085,1,22,8,1
2023-08-22 02:00:00+00:00,22381,17.5585,2,22,8,1
2023-08-22 03:00:00+00:00,20876,18.3085,3,22,8,1
2023-08-22 04:00:00+00:00,19337,18.6085,4,22,8,1
2023-08-22 05:00:00+00:00,18173,19.1085,5,22,8,1
2023-08-22 06:00:00+00:00,17259,19.6085,6,22,8,1
2023-08-22 07:00:00+00:00,16424,20.508501,7,22,8,1
2023-08-22 08:00:00+00:00,15871,21.6085,8,22,8,1
2023-08-22 09:00:00+00:00,15667,22.8085,9,22,8,1
2023-08-22 10:00:00+00:00,15986,23.9085,10,22,8,1
2023-08-22 11:00:00+00:00,16682,23.6085,11,22,8,1
2023-08-22 12:00:00+00:00,17268,25.6585,12,22,8,1
2023-08-22 13:00:00+00:00,17537,25.3085,13,22,8,1
2023-08-22 14:00:00+00:00,17640,25.7085,14,22,8,1
2023-08-22 15:00:00+00:00,17781,25.4585,15,22,8,1
2023-08-22 16:00:00+00:00,18030,25.1585,16,22,8,1
2023-08-22 17:00:00+00:00,18439,24.758501,17,22,8,1
2023-08-22 18:00:00+00:00,19001,23.0585,18,22,8,1
2023-08-22 19:00:00+00:00,19537,20.9585,19,22,8,1
2023-08-22 20:00:00+00:00,20134,19.9085,20,22,8,1
2023-08-22 21:00:00+00:00,20783,19.2085,21,22,8,1
2023-08-22 22:00:00+00:00,21340,18.758501,22,22,8,1
2023-08-22 23:00:00+00:00,21325,18.3585,23,22,8,1
2023-08-23 00:00:00+00:00,20830,17.258501,0,23,8,2
2023-08-23 01:00:00+00:00,20387,15.9585,1,23,8,2
2023-08-23 02:00:00+00:00,19466,15.8585005,2,23,8,2
2023-08-23 03:00:00+00:00,18244,15.908501,3,23,8,2
2023-08-23 04:00:00+00:00,16923,15.7585,4,23,8,2
2023-08-23 05:00:00+00:00,15954,16.758501,5,23,8,2
2023-08-23 06:00:00+00:00,15315,18.6085,6,23,8,2
2023-08-23 07:00:00+00:00,14809,20.758501,7,23,8,2
2023-08-23 08:00:00+00:00,14463,22.9585,8,23,8,2
2023-08-23 09:00:00+00:00,14406,24.4085,9,23,8,2
2023-08-23 10:00:00+00:00,14911,25.508501,10,23,8,2
2023-08-23 11:00:00+00:00,15787,25.7085,11,23,8,2
2023-08-23 12:00:00+00:00,16669,26.258501,12,23,8,2
2023-08-23 13:00:00+00:00,17194,26.6085,13,23,8,2
2023-08-23 14:00:00+00:00,17324,26.508501,14,23,8,2
2023-08-23 15:00:00+00:00,17455,26.008501,15,23,8,2
2023-08-23 16:00:00+00:00,17843,25.508501,16,23,8,2
2023-08-23 17:00:00+00:00,18387,24.4585,17,23,8,2
2023-08-23 18:00:00+00:00,18924,22.8585,18,23,8,2
2023-08-23 19:00:00+00:00,19235,20.7085,19,23,8,2
2023-08-23 20:00:00+00:00,19762,19.2085,20,23,8,2
2023-08-23 21:00:00+00:00,20387,18.4085,21,23,8,2
2023-08-23 22:00:00+00:00,20768,17.7085,22,23,8,2
2023-08-23 23:00:00+00:00,20545,17.1585,23,23,8,2
2023-08-24 00:00:00+00:00,20118,18.758501,0,24,8,3
2023-08-24 01:00:00+00:00,19826,15.658501,1,24,8,3
2023-08-24 02:00:00+00:00,19012,15.7085,2,24,8,3
2023-08-24 03:00:00+00:00,17957,15.5085,3,24,8,3
2023-08-24 04:00:00+00:00,16868,15.5085,4,24,8,3
2023-08-24 05:00:00+00:00,15981,16.4085,5,24,8,3
2023-08-24 06:00:00+00:00,15331,18.9085,6,24,8,3
2023-08-24 07:00:00+00:00,14907,21.508501,7,24,8,3
2023-08-24 08:00:00+00:00,14706,23.6585,8,24,8,3
2023-08-24 09:00:00+00:00,14763,25.3085,9,24,8,3
2023-08-24 10:00:00+00:00,15361,26.4085,10,24,8,3
2023-08-24 11:00:00+00:00,16435,27.3085,11,24,8,3
2023-08-24 12:00:00+00:00,17472,27.258501,12,24,8,3
2023-08-24 13:00:00+00:00,18332,27.758501,13,24,8,3
2023-08-24 14:00:00+00:00,18956,28.1085,14,24,8,3
2023-08-24 15:00:00+00:00,19383,28.008501,15,24,8,3
2023-08-24 16:00:00+00:00,19592,27.758501,16,24,8,3
2023-08-24 17:00:00+00:00,19777,27.008501,17,24,8,3
2023-08-24 18:00:00+00:00,19874,25.258501,18,24,8,3
2023-08-24 19:00:00+00:00,19751,23.9085,19,24,8,3
2023-08-24 20:00:00+00:00,19611,23.2085,20,24,8,3
2023-08-24 21:00:00+00:00,19615,23.1585,21,24,8,3
2023-08-24 22:00:00+00:00,19695,22.4585,22,24,8,3
2023-08-24 23:00:00+00:00,19485,22.508501,23,24,8,3
2023-08-25 00:00:00+00:00,19436,22.258501,0,25,8,4
2023-08-25 01:00:00+00:00,19261,21.8085,1,25,8,4
2023-08-25 02:00:00+00:00,18592,21.6085,2,25,8,4
